Brand,Mftr Code,Description,Dove Code,RRP,Price,Qty,Category 1,Category 2,Category 3,Image URL,Product URL
"Kyocera","M5526CDN","Kyocera ECOSYS M5526cdn 26ppm Colour MFC Laser Prnt (21.4c per clr pg)","KC5226",815.35,560.00,1,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/14780-5391210.jpg","http://www.dove.co.nz/jump/14780"
"Kyocera","M5526CDW","Kyocera ECOSYS M5526cdw 26ppm Colour Laser MFC WiFi (21.4c per clr pg)","KC5227",884.35,607.00,2,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/14781-5791210.jpg","http://www.dove.co.nz/jump/14781"
"Kyocera","M2640IDW","Kyocera ECOSYS M2640idw Mono Wireless MFC Laser Printer (1.9c per pg)","KC523",1254.65,862.00,2,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/15293-561163.jpg","http://www.dove.co.nz/jump/15293"
"Kyocera","M2735DW","Kyocera ECOSYS M2735dw Mono MFC Laser Printer WiFi (2.9c per pg)","KC525",711.85,489.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/15295-121512.jpg","http://www.dove.co.nz/jump/15295"
"Kyocera","PF-471","Kyocera PF-471 1000 Sheet Paper Feeder","KC5281",1838.85,1263.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/9369-101067.jpg","http://www.dove.co.nz/jump/9369"
"Kyocera","1570","Kyocera 1570 Cabinet","KC5282",287.85,196.58,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","FAX SYS U","Kyocera FAX SYS U Fax System","KC5283",918.85,631.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","PF-470","Kyocera PF-470 500 Sheet Paper Feeder","KC5284",1263.85,868.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/9372-121067.jpg","http://www.dove.co.nz/jump/9372"
"Kyocera","FAX SYSTEM 13","Kyocera Fax System 13","KC5286",616.40,423.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","PF-5110","Kyocera PF-5110 250 Sheet Paper Feeder","KC5296",263.35,181.00,0,"Kyocera Printer & Accessories","Printer Accessories","","","http://www.dove.co.nz/jump/0"
"Kyocera","PF-5100","Kyocera PF-5100 500 Sheet Paper Feeder","KC5297",539.35,370.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/14250-501067.jpg","http://www.dove.co.nz/jump/14250"
"Kyocera","M3540IDN","Kyocera ECOSYS M3540idn 40ppm Mono Laser MFC Printer (1.4c per pg)","KC5317",2241.35,1539.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/11586-1911137.jpg","http://www.dove.co.nz/jump/11586"
"Kyocera","M3550IDN","Kyocera ECOSYS M3550idn 50ppm Mono Laser MFC Printer (0.9c per pg)","KC5327",2919.85,2005.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/11587-2711137.jpg","http://www.dove.co.nz/jump/11587"
"Kyocera","M3560IDN","Kyocera M3560idn Laser MFC Mono 60ppm (0.9cpg) HyPAS 2yr wty","KC5337",3989.35,2740.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/11588-511218.jpg","http://www.dove.co.nz/jump/11588"
"Kyocera","M3645DN","Kyocera M3645DN Mono Laser Multifunction 45ppm 1.4cpp","KC5344",1827.35,1255.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/19478-513412.jpg","http://www.dove.co.nz/jump/19478"
"Kyocera","M3645IDN","Kyocera M36456iDN Mono Laser Multifunction 45ppm 1.4cpp","KC5351",2241.35,1539.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/19479-1013412.jpg","http://www.dove.co.nz/jump/19479"
"Kyocera","PF-3110","Kyocera PF-3110 500 Sheet Paper Feeder","KC5391",493.35,339.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/19484-5110712.jpg","http://www.dove.co.nz/jump/19484"
"Kyocera","M4125IDN","Kyocera ECOSYS M4125idn 25ppm A3 Mono Laser MFC Printr (1.2c per pg)","KC562",2988.85,2053.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/18476-3511233.jpg","http://www.dove.co.nz/jump/18476"
"Kyocera","M4132IDN","Kyocera ECOSYS M4132idn 32ppm A3 Mono Laser MFC Printr (1.2c per pg)","KC563",3448.85,1750.00,1,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/18477-4811233.jpg","http://www.dove.co.nz/jump/18477"
"Kyocera","M8124CIDN","Kyocera ECOSYS M8124cidn 24ppm A3 Colour Multi Function Laser","KC584",4426.35,3040.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/18425-712233.jpg","http://www.dove.co.nz/jump/18425"
"Kyocera","M8130CIDN","Kyocera ECOSYS M8130cidn 30ppm A3 Colour Laser Multifunction","KC585",5058.85,3474.00,0,"Printers & MFC - Laser","Kyocera Printer & Accessories","","http://www.dove.co.nz/images/products/18426-812233.jpg","http://www.dove.co.nz/jump/18426"
"Kyocera","DF-470P","Kyocera DF-470P 500 Sheet Document Finisher","KC8419",2540.35,1349.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","MS-5100 B","Kyocera MS-5100 B Manual Stapler","KC8420",458.85,325.30,0,"Kyocera Printer & Accessories","Printer Accessories","","","http://www.dove.co.nz/jump/0"
"Kyocera","DIMM-1GBP","Kyocera DIMM-1GBP 1GB DDR DIMM Module","KC9123",413.00,314.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","DIMM-1GBE","Kyocera DIMM-1GBE 1GB DDR DIMM Module","KC9126",413.00,314.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","822LM04536","Kyocera 822LM04536 2GB DDR DIMM Module","KC9129",379.00,289.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","1505J80UN0","Kyocera HD-7 128GB Hard Disk Drive","KC9131",964.85,579.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","DIMM-256B","Kyocera DIMM-256B 256MB DDR DIMM Module","KC9152",286.00,195.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","DIMM-512B","Kyocera DIMM-512B 512MB DDR DIMM Module","KC9153",408.00,275.00,0,"Kyocera Printer & Accessories","Printer Accessories","","http://www.dove.co.nz/images/products/4348-181167.jpg","http://www.dove.co.nz/jump/4348"
"Kyocera","TK-17","Kyocera TK-17 Black Toner","KY1017",202.40,127.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17875-2816161.jpg","http://www.dove.co.nz/jump/17875"
"Kyocera","TK-18","Kyocera TK-18 Black Toner","KY1018",248.40,155.90,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17876-3016161.jpg","http://www.dove.co.nz/jump/17876"
"Kyocera","TK-20H","Kyocera TK-20H Black Toner","KY1020",190.90,119.80,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17877-3116161.jpg","http://www.dove.co.nz/jump/17877"
"Kyocera","TK-50H","Kyocera TK-50H Black Toner","KY1050H",299.00,187.60,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17879-3416161.jpg","http://www.dove.co.nz/jump/17879"
"Kyocera","TK-55","Kyocera TK-55 Black Toner","KY1055",274.85,172.50,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17880-3516161.jpg","http://www.dove.co.nz/jump/17880"
"Kyocera","TK-65","Kyocera TK-65 Black Toner","KY1065",293.25,184.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17882-4016161.jpg","http://www.dove.co.nz/jump/17882"
"Kyocera","TK-70","Kyocera TK-70 Black Toner","KY1070",396.75,249.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17883-4116161.jpg","http://www.dove.co.nz/jump/17883"
"Kyocera","TK-110","Kyocera TK-110 Black Toner","KY1110",243.80,153.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17884-4216161.jpg","http://www.dove.co.nz/jump/17884"
"Kyocera","TK-1119","Kyocera TK-1119 Black Toner","KY1119",115.00,72.20,6,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17885-4316161.jpg","http://www.dove.co.nz/jump/17885"
"Kyocera","TK-120","Kyocera TK-120 Black Toner","KY1120",248.40,155.90,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17886-4416161.jpg","http://www.dove.co.nz/jump/17886"
"Kyocera","TK-1129","Kyocera TK-1129 Black Toner","KY1129",124.20,77.90,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17887-4616161.jpg","http://www.dove.co.nz/jump/17887"
"Kyocera","TK-134","Kyocera TK-134 Black Toner","KY1133",248.40,155.90,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17888-4616161.jpg","http://www.dove.co.nz/jump/17888"
"Kyocera","TK-1134","Kyocera TK-1134 Black Toner","KY1135",121.90,76.50,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17889-4716161.jpg","http://www.dove.co.nz/jump/17889"
"Kyocera","TK-144","Kyocera TK-144 Black Toner","KY1143",188.60,118.40,9,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17890-4816161.jpg","http://www.dove.co.nz/jump/17890"
"Kyocera","TK-1144","Kyocera TK-1144 Black Toner","KY1145",217.35,136.40,20,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17891-4916161.jpg","http://www.dove.co.nz/jump/17891"
"Kyocera","TK-1154","Kyocera TK-1154 Black Toner","KY1155",163.30,102.50,18,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17892-5016161.jpg","http://www.dove.co.nz/jump/17892"
"Kyocera","TK-164","Kyocera TK-164 Black Toner","KY1163",144.90,90.90,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17893-5116161.jpg","http://www.dove.co.nz/jump/17893"
"Kyocera","TK-1164","Kyocera TK-1164 Black Toner","KY1165",188.60,118.40,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17894-5216161.jpg","http://www.dove.co.nz/jump/17894"
"Kyocera","TK-174","Kyocera TK-174 Black Toner","KY1173",217.35,136.40,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17895-5316161.jpg","http://www.dove.co.nz/jump/17895"
"Kyocera","TK-1174","Kyocera TK-1174 Black Toner","KY1175",175.95,110.40,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17896-5616161.jpg","http://www.dove.co.nz/jump/17896"
"Kyocera","TK-1184","Kyocera TK-1184 Black Toner","KY1185",112.70,70.70,16,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17897-378171.jpg","http://www.dove.co.nz/jump/17897"
"Kyocera","TK-3134","Kyocera TK-3134 Black Toner","KY1300",287.50,180.40,14,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17898-398171.jpg","http://www.dove.co.nz/jump/17898"
"Kyocera","TK-3114","Kyocera TK-3114 Black Toner","KY1301",240.35,158.10,15,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17899-408171.jpg","http://www.dove.co.nz/jump/17899"
"Kyocera","TK-3104","Kyocera TK-3104 Black Toner","KY1302",226.55,142.20,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17900-438171.jpg","http://www.dove.co.nz/jump/17900"
"Kyocera","TK-310","Kyocera TK-310 Black Toner","KY1310",263.35,165.30,12,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17901-468171.jpg","http://www.dove.co.nz/jump/17901"
"Kyocera","TK-320","Kyocera TK-320 Black Toner","KY1320",282.90,177.50,5,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17902-478171.jpg","http://www.dove.co.nz/jump/17902"
"Kyocera","TK-330","Kyocera TK-330 Black Toner","KY1330",307.05,192.70,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17903-488171.jpg","http://www.dove.co.nz/jump/17903"
"Kyocera","TK-344","Kyocera TK-344 Black Toner","KY1344",258.75,162.40,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17904-508171.jpg","http://www.dove.co.nz/jump/17904"
"Kyocera","TK-354B","Kyocera TK-354B Black Toner","KY1354B",281.75,176.80,13,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17905-528171.jpg","http://www.dove.co.nz/jump/17905"
"Kyocera","TK-364","Kyocera TK-364 Black Toner","KY1364",293.25,184.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17906-538171.jpg","http://www.dove.co.nz/jump/17906"
"Kyocera","TK-3164","Kyocera TK-3164 Black Toner","KY1371",201.25,126.30,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17907-59171.jpg","http://www.dove.co.nz/jump/17907"
"Kyocera","TK-3174","Kyocera TK-3174 Black Toner","KY1372",239.20,150.10,13,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17908-89171.jpg","http://www.dove.co.nz/jump/17908"
"Kyocera","TK-3194","Kyocera TK-3194 Black Toner","KY1373",239.20,150.10,21,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17909-109171.jpg","http://www.dove.co.nz/jump/17909"
"Kyocera","TK-400","Kyocera TK-400 Black Toner","KY1400",258.75,162.40,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17910-119171.jpg","http://www.dove.co.nz/jump/17910"
"Kyocera","TK-440","Kyocera TK-440 Black Toner","KY1440",288.65,181.10,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17911-129171.jpg","http://www.dove.co.nz/jump/17911"
"Kyocera","TK-454","Kyocera TK-454 Black Toner","KY1454",241.50,151.60,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17912-139171.jpg","http://www.dove.co.nz/jump/17912"
"Kyocera","TK-479","Kyocera TK-479 Black Toner","KY1479",217.35,136.40,4,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17913-159171.jpg","http://www.dove.co.nz/jump/17913"
"Kyocera","TK-6119","Kyocera TK-6119 Black Toner","KY1480",217.35,136.40,3,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/18478-5811233.jpg","http://www.dove.co.nz/jump/18478"
"Kyocera","TK-710","Kyocera TK-710 Black Toner","KY1710",356.50,223.70,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17914-199171.jpg","http://www.dove.co.nz/jump/17914"
"Kyocera","TK-7304","Kyocera TK-7304 Black Toner","KY1714",269.10,168.90,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17916-229171.jpg","http://www.dove.co.nz/jump/17916"
"Kyocera","TK-410","Kyocera TK-410 Black Toner","KY2054",138.00,86.60,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","","http://www.dove.co.nz/jump/0"
"Kyocera","TK-510K","Kyocera TK-510K Black Toner","KY4705",188.60,118.40,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17918-469171.jpg","http://www.dove.co.nz/jump/17918"
"Kyocera","TK-510C","Kyocera TK-510C Cyan Toner","KY4708",338.10,212.20,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17919-479171.jpg","http://www.dove.co.nz/jump/17919"
"Kyocera","TK-510M","Kyocera TK-510M Magenta Toner","KY4710",338.10,212.20,1,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17920-489171.jpg","http://www.dove.co.nz/jump/17920"
"Kyocera","TK-510Y","Kyocera TK-510Y Yellow Toner","KY4712",338.10,212.20,1,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17921-499171.jpg","http://www.dove.co.nz/jump/17921"
"Kyocera","TK-520K","Kyocera TK-520K Black Toner","KY4805",293.25,184.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17922-569171.jpg","http://www.dove.co.nz/jump/17922"
"Kyocera","TK-520C","Kyocera TK-520C Cyan Toner","KY4808",293.25,184.00,1,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17923-589171.jpg","http://www.dove.co.nz/jump/17923"
"Kyocera","TK-520M","Kyocera TK-520M Magenta Toner","KY4810",293.25,184.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17924-589171.jpg","http://www.dove.co.nz/jump/17924"
"Kyocera","TK-520Y","Kyocera TK-520Y Yellow Toner","KY4812",293.25,184.00,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17925-599171.jpg","http://www.dove.co.nz/jump/17925"
"Kyocera","TK-8604K","Kyocera TK-8604K Black Toner","KY4933",420.90,264.10,0,"Kyocera Printer & Accessories","Printer Consumables","Toner","http://www.dove.co.nz/images/products/17926-410171.jpg","http://www.dove.co.nz/jump/17926"
